Ubigeo|Departamento|Provincia|Distrito|Codigo|distrito_det|FlgZona|CENTROSNEGOCIO|FLGPROVCENTROSNEGOCIO|distrito_agg|FlgCiudad|
130202|LAMBAYEQUE|FERREÑAFE|INCAHUASI|140203|FERREÑAFE|PROV|||FERREÑAFE|0|
130203|LAMBAYEQUE|FERREÑAFE|CAÑARIS|140202|FERREÑAFE|PROV|||FERREÑAFE|0|
130204|LAMBAYEQUE|FERREÑAFE|PITIPO|140205|FERREÑAFE|PROV|||FERREÑAFE|0|
130205|LAMBAYEQUE|FERREÑAFE|PUEBLO NUEVO|140206|FERREÑAFE|PROV|||FERREÑAFE|0|
130206|LAMBAYEQUE|FERREÑAFE|MANUEL ANTONIO MESONES MURO|140204|FERREÑAFE|PROV|||FERREÑAFE|0|
130301|LAMBAYEQUE|LAMBAYEQUE|LAMBAYEQUE|140301|LAMBAYEQUE|PROV|||LAMBAYEQUE|0|
130302|LAMBAYEQUE|LAMBAYEQUE|CHOCHOPE|140302|LAMBAYEQUE|PROV|||LAMBAYEQUE|0|
130303|LAMBAYEQUE|LAMBAYEQUE|ILLIMO|140303|LAMBAYEQUE|PROV|||LAMBAYEQUE|0|
130304|LAMBAYEQUE|LAMBAYEQUE|JAYANCA|140304|LAMBAYEQUE|PROV|||LAMBAYEQUE|0|
130305|LAMBAYEQUE|LAMBAYEQUE|MOCHUMI|140305|LAMBAYEQUE|PROV|||LAMBAYEQUE|0|
130306|LAMBAYEQUE|LAMBAYEQUE|MORROPE|140306|LAMBAYEQUE|PROV|||LAMBAYEQUE|0|
130307|LAMBAYEQUE|LAMBAYEQUE|MOTUPE|140307|LAMBAYEQUE|PROV|Olmos||LAMBAYEQUE|0|
130308|LAMBAYEQUE|LAMBAYEQUE|OLMOS|140308|LAMBAYEQUE|PROV|Olmos||LAMBAYEQUE|0|
130309|LAMBAYEQUE|LAMBAYEQUE|PACORA|140309|LAMBAYEQUE|PROV|||LAMBAYEQUE|0|
130310|LAMBAYEQUE|LAMBAYEQUE|SALAS|140310|LAMBAYEQUE|PROV|||LAMBAYEQUE|0|
130311|LAMBAYEQUE|LAMBAYEQUE|SAN JOSE|140311|LAMBAYEQUE|PROV|||LAMBAYEQUE|0|
130312|LAMBAYEQUE|LAMBAYEQUE|TUCUME|140312|LAMBAYEQUE|PROV|||LAMBAYEQUE|0|
140101|LIMA|LIMA|LIMA|150101|LIMA|LIMA|||LIMA CERCADO|1|
140102|LIMA|LIMA|ANCON|150102|ANCON|LIMA|||LIMA BALNEARIO NORTE|1|
140103|LIMA|LIMA|ATE|150103|ATE|LIMA|||LIMA ESTE|1|
140104|LIMA|LIMA|BREÑA|150105|BREÑA|LIMA|||LIMA CERCADO|1|
140105|LIMA|LIMA|CARABAYLLO|150106|CARABAYLLO|LIMA|||LIMA NORTE|1|
140106|LIMA|LIMA|COMAS|150110|COMAS|LIMA|||LIMA NORTE|1|
140107|LIMA|LIMA|CHACLACAYO|150107|CHACLACAYO|LIMA|||LIMA CAMPESTRE|1|
140108|LIMA|LIMA|CHORRILLOS|150108|CHORRILLOS|LIMA|||LIMA SUR|1|
140109|LIMA|LIMA|LA VICTORIA|150115|LA VICTORIA|LIMA|||LIMA CERCADO|1|
140110|LIMA|LIMA|LA MOLINA|150114|LA MOLINA|LIMA|||LIMA RESIDENCIAL|1|
140111|LIMA|LIMA|LINCE|150116|LINCE|LIMA|||LIMA TRADICIONAL|1|
140112|LIMA|LIMA|LURIGANCHO|150118|LURIGANCHO|LIMA||||1|
140113|LIMA|LIMA|LURIN|150119|LURIN|LIMA|||LIMA CAMPESTRE|1|
140114|LIMA|LIMA|MAGDALENA DEL MAR|150120|MAGDALENA DEL MAR|LIMA|||LIMA TRADICIONAL|1|
140115|LIMA|LIMA|MIRAFLORES|150122|MIRAFLORES|LIMA|||LIMA RESIDENCIAL|1|
140116|LIMA|LIMA|PACHACAMAC|150123|PACHACAMAC|LIMA|||LIMA CAMPESTRE|1|
140117|LIMA|LIMA|PUEBLO LIBRE|150121|PUEBLO LIBRE|LIMA|||LIMA TRADICIONAL|1|
140118|LIMA|LIMA|PUCUSANA|150124|PUCUSANA|LIMA|||LIMA BALNEARIO SUR|1|
140119|LIMA|LIMA|PUENTE PIEDRA|150125|PUENTE PIEDRA|LIMA|||LIMA NORTE|1|
140120|LIMA|LIMA|PUNTA HERMOSA|150126|PUNTA HERMOSA|LIMA|||LIMA BALNEARIO SUR|1|
140121|LIMA|LIMA|PUNTA NEGRA|150127|PUNTA NEGRA|LIMA|||LIMA BALNEARIO SUR|1|
140122|LIMA|LIMA|RIMAC|150128|RIMAC|LIMA|||LIMA CERCADO|1|
140123|LIMA|LIMA|SAN BARTOLO|150129|SAN BARTOLO|LIMA|||LIMA BALNEARIO SUR|1|
140124|LIMA|LIMA|SAN ISIDRO|150131|SAN ISIDRO|LIMA|||LIMA RESIDENCIAL|1|
140125|LIMA|LIMA|BARRANCO|150104|BARRANCO|LIMA|||LIMA RESIDENCIAL|1|
140126|LIMA|LIMA|SAN MARTIN DE PORRES|150135|SAN MARTIN DE PORRES|LIMA|||LIMA NORTE|1|
140127|LIMA|LIMA|SAN MIGUEL|150136|SAN MIGUEL|LIMA|||LIMA TRADICIONAL|1|
140128|LIMA|LIMA|SANTA MARIA DEL MAR|150138|SANTA MARIA DEL MAR|LIMA|||LIMA BALNEARIO SUR|1|
140129|LIMA|LIMA|SANTA ROSA|150139|SANTA ROSA|LIMA|||LIMA BALNEARIO NORTE|1|
140130|LIMA|LIMA|SANTIAGO DE SURCO|150140|SANTIAGO DE SURCO|LIMA|||LIMA RESIDENCIAL|1|
140131|LIMA|LIMA|SURQUILLO|150141|SURQUILLO|LIMA|||LIMA RESIDENCIAL|1|
140132|LIMA|LIMA|VILLA MARIA DEL TRIUNFO|150143|VILLA MARIA DEL TRIUNFO|LIMA|||LIMA SUR|1|
140133|LIMA|LIMA|JESUS MARIA|150113|JESUS MARIA|LIMA|||LIMA TRADICIONAL|1|
140134|LIMA|LIMA|INDEPENDENCIA|150112|INDEPENDENCIA|LIMA|||LIMA NORTE|1|
140135|LIMA|LIMA|EL AGUSTINO|150111|EL AGUSTINO|LIMA|||LIMA CERCADO|1|
140136|LIMA|LIMA|SAN JUAN DE MIRAFLORES|150133|SAN JUAN DE MIRAFLORES|LIMA|||LIMA SUR|1|
140137|LIMA|LIMA|SAN JUAN DE LURIGANCHO|150132|SAN JUAN DE LURIGANCHO|LIMA|||LIMA ESTE|1|
140138|LIMA|LIMA|SAN LUIS|150134|SAN LUIS|LIMA|||LIMA CERCADO|1|
140139|LIMA|LIMA|CIENEGUILLA|150109|CIENEGUILLA|LIMA|||LIMA CAMPESTRE|1|
140140|LIMA|LIMA|SAN BORJA|150130|SAN BORJA|LIMA|||LIMA RESIDENCIAL|1|
140141|LIMA|LIMA|VILLA EL SALVADOR|150142|VILLA EL SALVADOR|LIMA|||LIMA SUR|1|
140142|LIMA|LIMA|LOS OLIVOS|150117|LOS OLIVOS|LIMA|||LIMA NORTE|1|
140143|LIMA|LIMA|SANTA ANITA|150137|SANTA ANITA|LIMA|||LIMA ESTE|1|
140201|LIMA|CAJATAMBO|CAJATAMBO|150301|CAJATAMBO|PROV|||CAJATAMBO|0|
140205|LIMA|CAJATAMBO|COPA|150302|CAJATAMBO|PROV|||CAJATAMBO|0|
140206|LIMA|CAJATAMBO|GORGOR|150303|CAJATAMBO|PROV|||CAJATAMBO|0|
140207|LIMA|CAJATAMBO|HUANCAPON|150304|CAJATAMBO|PROV|||CAJATAMBO|0|
140208|LIMA|CAJATAMBO|MANAS|150305|CAJATAMBO|PROV|||CAJATAMBO|0|
140301|LIMA|CANTA|CANTA|150401|CANTA|PROV|||CANTA|0|
140302|LIMA|CANTA|ARAHUAY|150402|CANTA|PROV|||CANTA|0|
140303|LIMA|CANTA|HUAMANTANGA|150403|CANTA|PROV|||CANTA|0|
140304|LIMA|CANTA|HUAROS|150404|CANTA|PROV|||CANTA|0|
140305|LIMA|CANTA|LACHAQUI|150405|CANTA|PROV|||CANTA|0|
140306|LIMA|CANTA|SAN BUENAVENTURA|150406|CANTA|PROV|||CANTA|0|
140307|LIMA|CANTA|SANTA ROSA DE QUIVES|150407|CANTA|PROV|||CANTA|0|
140401|LIMA|CAÑETE|SAN VICENTE DE CAÑETE|150501|CAÑETE|PROV|||CAÑETE|0|
140402|LIMA|CAÑETE|CALANGO|150503|CAÑETE|PROV|||CAÑETE|0|
140403|LIMA|CAÑETE|CERRO AZUL|150504|CAÑETE|PROV|||CAÑETE|0|
140404|LIMA|CAÑETE|COAYLLO|150506|CAÑETE|PROV|||CAÑETE|0|
140405|LIMA|CAÑETE|CHILCA|150505|CAÑETE|PROV|||CAÑETE|0|
140406|LIMA|CAÑETE|IMPERIAL|150507|CAÑETE|PROV|||CAÑETE|0|
140407|LIMA|CAÑETE|LUNAHUANA|150508|CAÑETE|PROV|||CAÑETE|0|
140408|LIMA|CAÑETE|MALA|150509|CAÑETE|PROV|||CAÑETE|0|
140409|LIMA|CAÑETE|NUEVO IMPERIAL|150510|CAÑETE|PROV|||CAÑETE|0|
140410|LIMA|CAÑETE|PACARAN|150511|CAÑETE|PROV|||CAÑETE|0|
140411|LIMA|CAÑETE|QUILMANA|150512|CAÑETE|PROV|||CAÑETE|0|
140412|LIMA|CAÑETE|SAN ANTONIO|150513|CAÑETE|PROV|||CAÑETE|0|
140413|LIMA|CAÑETE|SAN LUIS|150514|CAÑETE|PROV|||CAÑETE|0|
140414|LIMA|CAÑETE|SANTA CRUZ DE FLORES|150515|CAÑETE|PROV|||CAÑETE|0|
140415|LIMA|CAÑETE|ZUÑIGA|150516|CAÑETE|PROV|||CAÑETE|0|
140416|LIMA|CAÑETE|ASIA|150502|CAÑETE|PROV|||CAÑETE|0|
140501|LIMA|HUAURA|HUACHO|150801|HUAURA|PROV|||HUAURA|0|
140502|LIMA|HUAURA|AMBAR|150802|HUAURA|PROV|||HUAURA|0|
140504|LIMA|HUAURA|CALETA DE CARQUIN|150803|HUAURA|PROV|||HUAURA|0|
140505|LIMA|HUAURA|CHECRAS|150804|HUAURA|PROV|||HUAURA|0|
140506|LIMA|HUAURA|HUALMAY|150805|HUAURA|PROV|||HUAURA|0|
140507|LIMA|HUAURA|HUAURA|150806|HUAURA|PROV|||HUAURA|0|
140508|LIMA|HUAURA|LEONCIO PRADO|150807|HUAURA|PROV|||HUAURA|0|
140509|LIMA|HUAURA|PACCHO|150808|HUAURA|PROV|||HUAURA|0|
140511|LIMA|HUAURA|SANTA LEONOR|150809|HUAURA|PROV|||HUAURA|0|
140512|LIMA|HUAURA|SANTA MARIA|150810|HUAURA|PROV|||HUAURA|0|
140513|LIMA|HUAURA|SAYAN|150811|HUAURA|PROV|||HUAURA|0|
140516|LIMA|HUAURA|VEGUETA|150812|HUAURA|PROV|||HUAURA|0|
140601|LIMA|HUAROCHIRI|MATUCANA|150701|HUAROCHIRI|PROV|||HUAROCHIRI|0|
140602|LIMA|HUAROCHIRI|ANTIOQUIA|150702|HUAROCHIRI|PROV|||HUAROCHIRI|0|
140603|LIMA|HUAROCHIRI|CALLAHUANCA|150703|HUAROCHIRI|PROV|||HUAROCHIRI|0|
140604|LIMA|HUAROCHIRI|CARAMPOMA|150704|HUAROCHIRI|PROV|||HUAROCHIRI|0|
140605|LIMA|HUAROCHIRI|SAN PEDRO DE CASTA|150724|HUAROCHIRI|PROV|||HUAROCHIRI|0|
140606|LIMA|HUAROCHIRI|CUENCA|150706|HUAROCHIRI|PROV|||HUAROCHIRI|0|
140607|LIMA|HUAROCHIRI|CHICLA|150705|HUAROCHIRI|PROV|||HUAROCHIRI|0|
140608|LIMA|HUAROCHIRI|HUANZA|150708|HUAROCHIRI|PROV|||HUAROCHIRI|0|
140609|LIMA|HUAROCHIRI|HUAROCHIRI|150709|HUAROCHIRI|PROV|||HUAROCHIRI|0|
140610|LIMA|HUAROCHIRI|LAHUAYTAMBO|150710|HUAROCHIRI|PROV|||HUAROCHIRI|0|
140611|LIMA|HUAROCHIRI|LANGA|150711|HUAROCHIRI|PROV|||HUAROCHIRI|0|
140612|LIMA|HUAROCHIRI|MARIATANA|150713|HUAROCHIRI|PROV|||HUAROCHIRI|0|
140613|LIMA|HUAROCHIRI|RICARDO PALMA|150714|HUAROCHIRI|PROV|||HUAROCHIRI|0|
140614|LIMA|HUAROCHIRI|SAN ANDRES DE TUPICOCHA|150715|HUAROCHIRI|PROV|||HUAROCHIRI|0|
140615|LIMA|HUAROCHIRI|SAN ANTONIO|150716|HUAROCHIRI|PROV|||HUAROCHIRI|0|
140616|LIMA|HUAROCHIRI|SAN BARTOLOME|150717|HUAROCHIRI|PROV|||HUAROCHIRI|0|
140617|LIMA|HUAROCHIRI|SAN DAMIAN|150718|HUAROCHIRI|PROV|||HUAROCHIRI|0|
140618|LIMA|HUAROCHIRI|SANGALLAYA|150726|HUAROCHIRI|PROV|||HUAROCHIRI|0|
140619|LIMA|HUAROCHIRI|SAN JUAN DE TANTARANCHE|150720|HUAROCHIRI|PROV|||HUAROCHIRI|0|
140620|LIMA|HUAROCHIRI|SAN LORENZO DE QUINTI|150721|HUAROCHIRI|PROV|||HUAROCHIRI|0|
140621|LIMA|HUAROCHIRI|SAN MATEO|150722|HUAROCHIRI|PROV|||HUAROCHIRI|0|
140622|LIMA|HUAROCHIRI|SAN MATEO DE OTAO|150723|HUAROCHIRI|PROV|||HUAROCHIRI|0|
140623|LIMA|HUAROCHIRI|SAN PEDRO DE HUANCAYRE|150725|HUAROCHIRI|PROV|||HUAROCHIRI|0|
140624|LIMA|HUAROCHIRI|SANTA CRUZ DE COCACHACRA|150727|HUAROCHIRI|PROV|||HUAROCHIRI|0|
140625|LIMA|HUAROCHIRI|SANTA EULALIA|150728|HUAROCHIRI|PROV|||HUAROCHIRI|0|
140626|LIMA|HUAROCHIRI|SANTIAGO DE ANCHUCAYA|150729|HUAROCHIRI|PROV|||HUAROCHIRI|0|
140627|LIMA|HUAROCHIRI|SANTIAGO DE TUNA|150730|HUAROCHIRI|PROV|||HUAROCHIRI|0|
140628|LIMA|HUAROCHIRI|SANTO DOMINGO DE LOS OLLEROS|150731|HUAROCHIRI|PROV|||HUAROCHIRI|0|
140629|LIMA|HUAROCHIRI|SURCO|150732|HUAROCHIRI|PROV|||HUAROCHIRI|0|
140630|LIMA|HUAROCHIRI|HUACHUPAMPA|150707|HUAROCHIRI|PROV|||HUAROCHIRI|0|
140631|LIMA|HUAROCHIRI|LARAOS|150712|HUAROCHIRI|PROV|||HUAROCHIRI|0|
140632|LIMA|HUAROCHIRI|SAN JUAN DE IRIS|150719|HUAROCHIRI|PROV|||HUAROCHIRI|0|
140701|LIMA|YAUYOS|YAUYOS|151001|YAUYOS|PROV|||YAUYOS|0|
140702|LIMA|YAUYOS|ALIS|151002|YAUYOS|PROV|||YAUYOS|0|
140703|LIMA|YAUYOS|AYAUCA|151003|YAUYOS|PROV|||YAUYOS|0|
140704|LIMA|YAUYOS|AYAVIRI|151004|YAUYOS|PROV|||YAUYOS|0|
140705|LIMA|YAUYOS|AZANGARO|151005|YAUYOS|PROV|||YAUYOS|0|
140706|LIMA|YAUYOS|CACRA|151006|YAUYOS|PROV|||YAUYOS|0|
140707|LIMA|YAUYOS|CARANIA|151007|YAUYOS|PROV|||YAUYOS|0|
140708|LIMA|YAUYOS|COCHAS|151010|YAUYOS|PROV|||YAUYOS|0|
140709|LIMA|YAUYOS|COLONIA|151011|YAUYOS|PROV|||YAUYOS|0|
140710|LIMA|YAUYOS|CHOCOS|151009|YAUYOS|PROV|||YAUYOS|0|
140711|LIMA|YAUYOS|HUAMPARA|151013|YAUYOS|PROV|||YAUYOS|0|
140712|LIMA|YAUYOS|HUANCAYA|151014|YAUYOS|PROV|||YAUYOS|0|
140713|LIMA|YAUYOS|HUANGASCAR|151015|YAUYOS|PROV|||YAUYOS|0|
140714|LIMA|YAUYOS|HUANTAN|151016|YAUYOS|PROV|||YAUYOS|0|
140715|LIMA|YAUYOS|HUAÑEC|151017|YAUYOS|PROV|||YAUYOS|0|
140716|LIMA|YAUYOS|LARAOS|151018|YAUYOS|PROV|||YAUYOS|0|
140717|LIMA|YAUYOS|LINCHA|151019|YAUYOS|PROV|||YAUYOS|0|
140718|LIMA|YAUYOS|MIRAFLORES|151021|YAUYOS|PROV|||YAUYOS|0|
140719|LIMA|YAUYOS|OMAS|151022|YAUYOS|PROV|||YAUYOS|0|
140720|LIMA|YAUYOS|QUINCHES|151024|YAUYOS|PROV|||YAUYOS|0|
140721|LIMA|YAUYOS|QUINOCAY|151025|YAUYOS|PROV|||YAUYOS|0|
140722|LIMA|YAUYOS|SAN JOAQUIN|151026|YAUYOS|PROV|||YAUYOS|0|
140723|LIMA|YAUYOS|SAN PEDRO DE PILAS|151027|YAUYOS|PROV|||YAUYOS|0|
140724|LIMA|YAUYOS|TANTA|151028|YAUYOS|PROV|||YAUYOS|0|
140725|LIMA|YAUYOS|TAURIPAMPA|151029|YAUYOS|PROV|||YAUYOS|0|
140726|LIMA|YAUYOS|TUPE|151031|YAUYOS|PROV|||YAUYOS|0|
140727|LIMA|YAUYOS|TOMAS|151030|YAUYOS|PROV|||YAUYOS|0|
140728|LIMA|YAUYOS|VIÑAC|151032|YAUYOS|PROV|||YAUYOS|0|
140729|LIMA|YAUYOS|VITIS|151033|YAUYOS|PROV|||YAUYOS|0|
140730|LIMA|YAUYOS|HONGOS|151012|YAUYOS|PROV|||YAUYOS|0|
140731|LIMA|YAUYOS|MADEAN|151020|YAUYOS|PROV|||YAUYOS|0|
140732|LIMA|YAUYOS|PUTINZA|151023|YAUYOS|PROV|||YAUYOS|0|
140733|LIMA|YAUYOS|CATAHUASI|151008|YAUYOS|PROV|||YAUYOS|0|
140801|LIMA|HUARAL|HUARAL|150601|HUARAL|PROV|||HUARAL|0|
140802|LIMA|HUARAL|ATAVILLOS ALTO|150602|HUARAL|PROV|||HUARAL|0|
140803|LIMA|HUARAL|ATAVILLOS BAJO|150603|HUARAL|PROV|||HUARAL|0|
140804|LIMA|HUARAL|AUCALLAMA|150604|HUARAL|PROV|||HUARAL|0|
140805|LIMA|HUARAL|CHANCAY|150605|HUARAL|PROV|||HUARAL|0|
140806|LIMA|HUARAL|IHUARI|150606|HUARAL|PROV|||HUARAL|0|
140807|LIMA|HUARAL|LAMPIAN|150607|HUARAL|PROV|||HUARAL|0|
140808|LIMA|HUARAL|PACARAOS|150608|HUARAL|PROV|||HUARAL|0|
140809|LIMA|HUARAL|SAN MIGUEL DE ACOS|150609|HUARAL|PROV|||HUARAL|0|
140810|LIMA|HUARAL|VEINTISIETE DE NOVIEMBRE|150612|HUARAL|PROV|||HUARAL|0|
140811|LIMA|HUARAL|SANTA CRUZ DE ANDAMARCA|150610|HUARAL|PROV|||HUARAL|0|
140812|LIMA|HUARAL|SUMBILCA|150611|HUARAL|PROV|||HUARAL|0|
140901|LIMA|BARRANCA|BARRANCA|150201|BARRANCA|PROV|||BARRANCA|0|
140902|LIMA|BARRANCA|PARAMONGA|150202|BARRANCA|PROV|||BARRANCA|0|
140903|LIMA|BARRANCA|PATIVILCA|150203|BARRANCA|PROV|||BARRANCA|0|
140904|LIMA|BARRANCA|SUPE|150204|BARRANCA|PROV|||BARRANCA|0|
140905|LIMA|BARRANCA|SUPE PUERTO|150205|BARRANCA|PROV|||BARRANCA|0|
141001|LIMA|OYON|OYON|150901|OYON|PROV|||OYON|0|
141002|LIMA|OYON|NAVAN|150905|OYON|PROV|||OYON|0|
141003|LIMA|OYON|CAUJUL|150903|OYON|PROV|||OYON|0|
141004|LIMA|OYON|ANDAJES|150902|OYON|PROV|||OYON|0|
141005|LIMA|OYON|PACHANGARA|150906|OYON|PROV|||OYON|0|
141006|LIMA|OYON|COCHAMARCA|150904|OYON|PROV|||OYON|0|
150101|LORETO|MAYNAS|IQUITOS|160101|IQUITOS|PROV|||MAYNAS|1|
150102|LORETO|MAYNAS|ALTO NANAY|160102|ALTO NANAY|PROV|||MAYNAS|1|
150103|LORETO|MAYNAS|FERNANDO LORES|160103|FERNANDO LORES|PROV|||MAYNAS|1|
150104|LORETO|MAYNAS|LAS AMAZONAS|160105|LAS AMAZONAS|PROV|||MAYNAS|1|
150105|LORETO|MAYNAS|MAZAN|160106|MAZAN|PROV|||MAYNAS|1|
150106|LORETO|MAYNAS|NAPO|160107|NAPO|PROV|||MAYNAS|1|
150107|LORETO|MAYNAS|PUTUMAYO|160109|PUTUMAYO|PROV|||MAYNAS|1|
150108|LORETO|MAYNAS|TORRES CAUSANA|160110|TORRES CAUSANA|PROV|||MAYNAS|1|
150110|LORETO|MAYNAS|INDIANA|160104|INDIANA|PROV|||MAYNAS|1|
150111|LORETO|MAYNAS|PUNCHANA|160108|PUNCHANA|PROV|||MAYNAS|1|
150112|LORETO|MAYNAS|BELEN|160112|BELEN|PROV|||MAYNAS|1|
150113|LORETO|MAYNAS|SAN JUAN BAUTISTA|160113|SAN JUAN BAUTISTA|PROV|||MAYNAS|1|
150114|LORETO|MAYNAS|TNTE MANUEL CLAVERO|160114|TNTE MANUEL CLAVERO|PROV|||MAYNAS|1|
150201|LORETO|ALTO AMAZONAS|YURIMAGUAS|160201|ALTO AMAZONAS|PROV|Yurimaguas||ALTO AMAZONAS|0|
